개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),의료기관종별명,의료인수,입원실수,병상수,총면적,진료과목내용,진료과목내용명,지정취소일자,완화의료지정형태,완화의료담당부서명,구급차특수,구급차일반,총인원,구조사수,허가병상수,최초지정일자
3150000,PHMA220123150037021200001,20120430,,01,영업/정상,13,영업중,,,,,02-2660-7500,,,서울특별시 강서구 과해동 676번지,서울특별시 강서구 하늘길 70 (과해동),07505,우리들병원,2019.5.8 17:54,U,2019.5.10 2:40,종합병원,182141.2055,451078.4799,종합병원,153,41,165,11837.02,120 119 116 110 109 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 마취통증의학과, 산부인과, 영상의학과, 진단검사의학과, 재활의학과",,,,0,0,,,0,
3150000,PHMA220123150037021200002,20120720,,01,영업/정상,13,영업중,,,,,02-2666-7582,,,서울특별시 강서구 방화동 572번지 11호,"서울특별시 강서구 양천로 92, 지하1, 지상1~6층 층호 (방화동, 방화정형외과)",07604,방화병원,2021.3.29 13:50,U,2021.3.31 2:40,병원,183500.1833,452337.3214,병원,12,11,30,1709.28,105,정형외과,,,,0,0,,,0,
3180000,PHMA220013180034021200001,20010326,,03,폐업,03,폐업,,,,,02-2635-3883,,,서울특별시 영등포구 양평동1가   120-32,,,지성병원,2008.12.18 18:44,I,2018.8.31 23:59,병원,,,병원,0,0,0,0,101,내과,,,,0,0,,,0,
3240000,PHMA220123240033021200003,2012.8.3,,01,영업/정상,13,영업중,,,,,02-1661-9991,5273.4,,,서울특별시 강동구 양재대로 1580 (명일동),05295,사랑플러스병원,2024.4.5 17:32,U,2023.12.4 0:07,병원,212618.6539,449389.3205,,,,,,,,,,,,,,,,
3220000,PHMA220113220033021200001,2011.3.9,,03,폐업,03,폐업,2023.4.20,2022.5.20,2023.6.30,,3430-0238,,135-740,서울특별시 강남구 삼성동 171번지 1호  지하1~4층,"서울특별시 강남구 봉은사로114길 43, 지하1층~4층 (삼성동)",06171,서울특별시서울의료원강남분원,2023.3.30 18:00,U,2022.12.4 0:01,병원,205795.3367,445582.5413,,,,,,,,,,,,,,,,
3100000,PHMA220163100034021200001,2016.3.10,,01,영업/정상,13,영업중,,,,,02-2092-5505,3080.39,,,서울특별시 노원구 동일로 996 (공릉동),01849,강북연세병원,2023.12.28 16:58,U,2022.11.1 21:00,병원,206592.1992,457438.7138,,,,,,,,,,,,,,,,
3150000,PHMA219943150037021200001,1994.4.1,,01,영업/정상,13,영업중,,,,,02-2608-1011,4010.66,,서울특별시 강서구 화곡동 1031번지 12호,서울특별시 강서구 강서로 194 (화곡동),07698,유광사여성병원,2023.8.11 14:50,U,2022.12.7 23:03,병원,185695.2705,449055.8856,,,,,,,,,,,,,,,,
3100000,PHMA220163100034021200002,2016.8.23,,01,영업/정상,13,영업중,,,,,02-941-7800,5479.6,,서울특별시 노원구 월계동 50번지 1호,서울특별시 노원구 화랑로 323 (월계동),01904,더조은요양병원,2023.10.17 17:06,U,2022.10.30 23:09,요양병원(일반요양병원),205548.2321,456950.1521,,,,,,,,,,,,,,,,
3100000,PHMA220173100034021200001,2017.6.8,,01,영업/정상,13,영업중,,,,,02-933-1114,,,서울특별시 노원구 상계동 1142번지 9호,"서울특별시 노원구 동일로243길 45 (상계동, 사랑요양병원)",01605,의료법인 행복나눔의료재단 사랑요양병원,2023.6.26 17:08,U,2022.12.5 22:08,요양병원(일반요양병원),204558.4578,464003.4051,,,,,,,,,,,,,,,,
3000000,PHMA219893000034021200002,1989.10.12,,01,영업/정상,13,영업중,,,,,02-397-3915,,,,서울특별시 종로구 삼청로10길 13 (삼청동),03050,서울지구병원,2023.5.22 14:27,U,2022.12.4 22:04,병원,,,,,,,,,,,,,,,,,,
3150000,PHMA220083150037021200002,20081208,,01,영업/정상,13,영업중,,,,,02-2693-2827,,157019,서울특별시 강서구 화곡동 1076번지 1호 지상5층,"서울특별시 강서구 화곡로 176-4, 5층 (화곡동)",07727,서울바로나치과병원,2017.9.5 18:39,I,2018.8.31 23:59,치과병원,185892.4334,448833.0208,치과병원,2,0,0,244.2,410 409 408 407 406 405 404 403 402 401,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과",,,,0,0,,,0,
3150000,PHMA219863150037021200001,19860218,,01,영업/정상,13,영업중,,,,,02-2650-0700,,,서울특별시 강서구 등촌동 512번지 18호,"서울특별시 강서구 등촌로 181 (등촌동, 실로암안과병원)",07668,실로암안과병원,2020.3.16 10:32,U,2020.3.18 2:40,병원,187731.0844,449330.1071,병원,46,13,51,8333.48,101 112,"내과, 안과",,,,0,0,,,0,
3150000,PHMA219993150037021200001,1999.6.2,,01,영업/정상,13,영업중,,,,,02-2658-5114,1435.83,157-862,서울특별시 강서구 염창동 263번지 3호,서울특별시 강서구 양천로 712 (염창동),07556,핑크힐병원,2023.10.25 17:14,U,2022.10.30 22:07,병원,188873.3087,449696.8098,,,,,,,,,,,,,,,,
3100000,PHMA220133100034021200002,2013.2.1,,01,영업/정상,13,영업중,,,,,932-0036,,,서울특별시 노원구 중계동 160-1 기업은행,"서울특별시 노원구 덕릉로 690, 기업은행 2,3,4,5층 (중계동)",01715,노원솔요양병원,2023.7.10 11:39,U,2022.12.6 23:03,요양병원(일반요양병원),206616.3001,461867.9471,,,,,,,,,,,,,,,,
3100000,PHMA220143100034021200001,2014.4.4,,01,영업/정상,13,영업중,,,,,936-9966,,139-816,서울특별시 노원구 상계동 387번지 226호,서울특별시 노원구 상계로26길 7 (상계동),01698,희망요양병원,2023.5.16 10:01,U,2022.12.4 23:08,요양병원(일반요양병원),206185.3418,461762.6645,,,,,,,,,,,,,,,,
3100000,PHMA220053100034021200003,2005.12.27,,01,영업/정상,13,영업중,,,,,02-3391-3992~3,,139-942,서울특별시 노원구 상계동 711번지 12호 9층~11층,"서울특별시 노원구 동일로 1419, 9층~11층 (상계동)",01689,선의요양병원,2023.7.10 11:38,U,2022.12.6 23:03,요양병원(일반요양병원),205211.9637,461437.854,,,,,,,,,,,,,,,,
3100000,PHMA220103100034021200001,2010.1.20,,01,영업/정상,13,영업중,,,,,02-952-2275,,139-816,서울특별시 노원구 상계동 292번지 1호 와우쇼핑몰 5층,"서울특별시 노원구 노해로 507, 5층 (상계동, 와우쇼핑몰)",01695,다인치과병원,2023.6.12 15:00,U,2022.12.5 23:04,치과병원,205557.0134,461441.688,,,,,,,,,,,,,,,,
3100000,PHMA220083100034021200001,2005.12.15,,01,영업/정상,13,영업중,,,,,02-1577-4447,,,서울특별시 노원구 공릉동 680-10,"서울특별시 노원구 동일로 989, 1~9층 (공릉동)",01861,방병원,2023.7.10 11:38,U,2022.12.6 23:03,병원,206552.5616,457344.4695,,,,,,,,,,,,,,,,
3100000,PHMA220073100034021200001,2007.4.27,,03,폐업,03,폐업,2023.10.30,,,,970-0801,2887.07,139-808,"서울특별시 노원구 공릉1.3동 680번지 9호 지하1층,1층,3층,4층,6층, 8층",서울특별시 노원구 동일로 987 (공릉동),01861,태릉마이크로병원,2023.10.27 11:59,U,2022.10.30 22:09,병원,206551.607,457326.7229,,,,,,,,,,,,,,,,
3150000,PHMA220013150037021200002,2001.8.1,,01,영업/정상,13,영업중,,,,,02-2605-2114,4093,,서울특별시 강서구 화곡동 1052번지 6호,서울특별시 강서구 강서로 182 (화곡동),07702,참요양병원,2024.1.17 15:54,U,2023.11.30 23:09,요양병원(일반요양병원),185764.8988,448963.0825,,,,,,,,,,,,,,,,
3150000,PHMA220013150037021200001,2001.5.28,,01,영업/정상,13,영업중,,,,,02-2608-8855,2406.54,157-882,서울특별시 강서구 화곡동 349번지 3호,서울특별시 강서구 강서로17길 24 (화곡동),07769,강서필병원,2024.2.29 10:53,U,2023.12.3 0:02,정신병원,186171.5696,447873.2851,,,,,,,,,,,,,,,,
3150000,PHMA220033150037021200001,20030128,,01,영업/정상,13,영업중,,,,,02-2659-0600,,,서울특별시 강서구 등촌동 669번지 1호,"서울특별시 강서구 공항대로 315 (등촌동, 서울시니어강서타워)",07591,강서송도병원,2018.11.27 8:52,U,2018.11.29 2:40,병원,186043.3113,450704.6668,병원,27,16,51,4520,101 104 109 116 122,"내과, 외과, 마취통증의학과, 영상의학과, 가정의학과",,,,0,0,,,0,
3150000,PHMA219973150037021200001,19970929,,03,폐업,03,폐업,20220718,,,,02-2600-5024,,,서울특별시 강서구 화곡동 105-68 더와이즈황병원,"서울특별시 강서구 까치산로 23, 더와이즈황병원 (화곡동)",07727,더와이즈황병원,2022.7.18 14:56,U,2021.12.6 22:00,병원,186055.8474,448886.827,,,,,,,,,,,,,,,,
3150000,PHMA220103150037021200002,20100308,,01,영업/정상,13,영업중,,,,,02-2663-1114,,,서울특별시 강서구 내발산동 701번지 15호 덕산빌딩,"서울특별시 강서구 강서로47가길 33, 덕산빌딩 2,3,4,5,6층 (내발산동)",07639,서울대효병원,2022.11.28 17:46,U,2021.10.31 21:00,병원,185417.6711,449870.2657,,,,,,,,,,,,,,,,
3150000,PHMA220033150037021200002,20030502,,01,영업/정상,13,영업중,,,,,02-2690-2000,,,서울특별시 강서구 마곡동 759-2,"서울특별시 강서구 마곡중앙5로 22, 지하1,2지상4,1층 0,11,12호 (마곡동)",07788,웰튼병원,2022.12.23 9:28,U,2021.11.1 22:05,병원,184496.438,451677.5754,,,,,,,,,,,,,,,,
3240000,PHMA220173240033021200001,2017.3.20,,01,영업/정상,13,영업중,,,,,02-484-7588,5669.13,,서울특별시 강동구 천호동 357 서울현대요양병원,"서울특별시 강동구 올림픽로 684, 서울현대요양병원 (천호동)",05327,서울현대요양병원,2024.2.13 8:49,U,2023.12.1 23:05,요양병원(일반요양병원),211004.4667,448897.2375,,,,,,,,,,,,,,,,
3160000,PHMA220193160034021200001,2019.1.14,,01,영업/정상,13,영업중,,,,,02-2616-7755,4356,,,"서울특별시 구로구 중앙로 64, 고척프라자 가동 4,5층/나동3,4층 (고척동)",08218,오케이요양병원,2024.4.19 13:22,U,2023.12.3 22:01,요양병원(일반요양병원),187798.8693,444629.7048,,,,,,,,,,,,,,,,
3150000,PHMA220073150037021200001,20070403,,04,취소/말소/만료/정지/중지,24,직권폐업,20140410,,,,02-2061-5544,,157903,서울특별시 강서구 화곡4동 786번지 6호,"서울특별시 강서구 국회대로 233, 지1~지상6층 (화곡동)",157897,따스한봄날처럼요양병원,2014.4.15 13:56,I,2018.8.31 23:59,요양병원(일반요양병원),187632.7081,447508.7355,요양병원(일반요양병원),36,32,197,2348.1,120 101 122 102 106 308 301,"내과, 신경과, 신경외과, 재활의학과, 가정의학과, 한방내과, 침구과",,,,0,0,,,0,
3150000,PHMA220103150037021200004,20101228,,04,취소/말소/만료/정지/중지,24,직권폐업,20150622,,,,1644-0875,,157930,서울특별시 강서구 등촌3동 700번지,"서울특별시 강서구 공항대로41길 34, 8,9층 (등촌동)",157930,새희망의료생활협동조합 어울림요양병원,2015.7.28 13:42,I,2018.8.31 23:59,요양병원(일반요양병원),186299.7427,450792.0165,요양병원(일반요양병원),13,12,110,2040.87,101 104 122 105 106 102 114 115 301 305 306 308,"내과, 신경과, 외과, 정형외과, 신경외과, 피부과, 비뇨의학과, 가정의학과, 한방내과, 한방신경정신과, 한방재활의학과, 침구과",,,,0,0,,,0,
3160000,PHMA220153160034021200001,20151211,,03,폐업,03,폐업,20160415,,,,2611-0050,,,서울특별시 구로구 개봉동 144번지 5호,"서울특별시 구로구 경인로 306 (개봉동, 미서빌딩)",08274,의료법인 일명의료재단 승리한방병원,2016.4.15 16:22,I,2018.8.31 23:59,한방병원,187064.1922,443874.0172,한방병원,2,14,38,675.5,301 302 303 304 305 306 307 308,"한방내과, 한방부인과, 한방소아과, 한방안?이비인후?피부과, 한방신경정신과, 한방재활의학과, 사상체질과, 침구과",,,,0,0,,,0,
3160000,PHMA220163160034021200002,20160825,,03,폐업,03,폐업,20190629,,,,02-852-0028,,,서울특별시 구로구 구로동 586번지 5호,"서울특별시 구로구 새말로 15 (구로동, 삼전솔하임)",08291,우리모두들치과병원,2019.7.1 9:46,U,2019.7.3 2:40,치과병원,189538.8798,444449.405,치과병원,6,0,0,609.84,411 408 407 406 405 404 403 402,"구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 예방치과",,,,0,0,,,0,
3160000,PHMA220123160034021200001,20120125,,03,폐업,03,폐업,20190115,,,,2615-5005,,152894,서울특별시 구로구 오류동 44번지 10호,서울특별시 구로구 경인로 176 (오류동),08271,의료법인 씨티의료재단 씨티병원,2019.1.16 9:42,U,2019.1.18 2:40,병원,185875.8758,443592.1388,병원,5,15,95,1684.36,109 101 105 120 122,"내과, 정형외과, 마취통증의학과, 재활의학과, 가정의학과",,,,0,0,,,0,
3160000,PHMA220143160034021200003,20140728,,03,폐업,03,폐업,20140930,,,,,,152805,서울특별시 구로구 개봉동 144번지 5호,서울특별시 구로구 경인로 306 (개봉동),152805,의료법인일명의료재단 승리요양병원,2014.9.30 17:12,I,2018.8.31 23:59,요양병원(일반요양병원),187064.1922,443874.0172,요양병원(일반요양병원),2,15,38,676.5,101 104 120 122,"내과, 외과, 재활의학과, 가정의학과",,,,0,0,,,0,
3160000,PHMA220143160034021200004,20141015,,03,폐업,03,폐업,20151123,20151012,20160312,,,,152805,서울특별시 구로구 개봉동 144번지 5호,서울특별시 구로구 경인로 306 (개봉동),152805,의료법인 일명의료재단 승리요양병원,2015.11.23 16:29,I,2018.8.31 23:59,요양병원(일반요양병원),187064.1922,443874.0172,요양병원(일반요양병원),2,15,38,676,101 104 120 122 113 110 114 105 115,"내과, 외과, 정형외과, 산부인과, 이비인후과, 피부과, 비뇨의학과, 재활의학과, 가정의학과",,,,0,0,,,0,
3160000,PHMA220073160034021200001,20070222,,03,폐업,03,폐업,20201211,,,,02-863-9900,,,,"서울특별시 구로구 남부순환로 1291 (가리봉동, 영진오피스)",08395,남부효요양병원,2021.2.13 15:58,U,2021.2.16 2:40,요양병원(일반요양병원),190588.9086,441873.5041,요양병원(일반요양병원),71,52,299,4290.52,308 301 122 120 105 104 101,"내과, 외과, 정형외과, 재활의학과, 가정의학과, 한방내과, 침구과",,,,0,0,,,0,
3160000,PHMA220073160034021200003,20070702,,03,폐업,03,폐업,20111109,,,,02 2615 2233,,152883,서울특별시 구로구 궁동 198-8호,,,세광보난자요양병원,2011.12.6 15:55,I,2018.8.31 23:59,요양병원(일반요양병원),,,요양병원(일반요양병원),6,13,69,1427.67,101 104 105 106 120 122,"내과, 외과, 정형외과, 신경외과, 재활의학과, 가정의학과",,,,0,0,,,0,
3160000,PHMA220073160034021200005,20070910,,03,폐업,03,폐업,20210705,,,,02 2616 7575,,,서울특별시 구로구 개봉동 403번지 29호,"서울특별시 구로구 개봉로19길 3 (개봉동, 강서진료병원)",08337,강서효요양병원,2021.7.5 13:28,U,2021.7.7 2:40,요양병원(일반요양병원),187161.1951,443384.623,요양병원(일반요양병원),18,22,89,1377.48,301 120 114 106 105 104 101,"내과, 외과, 정형외과, 신경외과, 피부과, 재활의학과, 한방내과",,,,0,0,,,0,
3160000,PHMA220103160034021200001,20100607,,03,폐업,03,폐업,20160315,,,,,,152838,서울특별시 구로구 구로5동 44번지 7호,서울특별시 구로구 공원로6가길 4 (구로동),,의료법인 고려수 의료재단 고려수요양병원,2018.8.24 9:57,I,2018.8.31 23:59,요양병원(일반요양병원),190344.1916,444414.1709,요양병원(일반요양병원),34,43,223,4346.8,101 104 105 106 115 120 301 303 304 306,"내과, 외과, 정형외과, 신경외과, 비뇨의학과, 재활의학과, 한방내과, 한방소아과, 한방안?이비인후?피부과, 한방재활의학과",,,,0,0,,,0,
3080000,PHMA220223080033021200001,2022.4.8,,01,영업/정상,13,영업중,,,,,02-985-7582,1914.72,,서울특별시 강북구 미아동 304-7,서울특별시 강북구 도봉로 181(미아동),01170,경희황소한방병원,2024.3.20 9:31,U,2023.12.2 22:02,한방병원,202253.6351,458066.8822,,,,,,,,,,,,,,,,
3160000,PHMA220193160034021200003,2019.2.27,,01,영업/정상,13,영업중,,,,,02-6741-1075,1684.36,,서울특별시 구로구 오류동 44번지 10호 시티월드,"서울특별시 구로구 경인로 176, 501,502,601호 (오류동, 시티월드)",08271,일로한방병원,2024.4.19 13:21,U,2023.12.3 22:01,한방병원,185875.8758,443592.1388,,,,,,,,,,,,,,,,
3090000,PHMA220223090033021200002,2022.4.27,,01,영업/정상,13,영업중,,,,,02-3491-7775,1223.97,,"서울특별시 도봉구 방학동 676-21 SYO빌딩 1층, 4층","서울특별시 도봉구 방학로3길 6, SYO빌딩 1, 4층 (방학동)",01390,희성한방병원,2024.4.19 11:33,U,2023.12.3 22:01,한방병원,203511.5333,462249.7551,,,,,,,,,,,,,,,,
3160000,PHMA220183160034021200002,2018.9.21,,01,영업/정상,13,영업중,,,,,02-333-1119,8447.46,,서울특별시 구로구 오류동 55번지 30호 더세인트빌딩,"서울특별시 구로구 경인로 218, 더세인트빌딩 B1.B중,3~15층 (오류동)",08271,더세인트요양병원,2024.3.29 9:32,U,2023.12.2 21:01,요양병원(일반요양병원),186237.2934,443794.006,,,,,,,,,,,,,,,,
3160000,PHMA220183160034021200001,2018.5.17,,01,영업/정상,13,영업중,,,,,02-837-7111,9349.84,,,"서울특별시 구로구 새말로 60, 제중요양병원 지하2,동 1~9층 (구로동)",08290,재단법인 제중의료복지재단 제중요양병원,2024.4.19 13:22,U,2023.12.3 22:01,요양병원(일반요양병원),189911.9871,444573.7627,,,,,,,,,,,,,,,,
3240000,PHMA220143240033021200002,2014.4.21,,01,영업/정상,13,영업중,,,,,02-2635-9933,1536.2,,서울특별시 강동구 성내동 548번지 5호 채원자연통합병원빌딩,"서울특별시 강동구 성내로 66, 채원자연통합병원빌딩 (성내동)",05399,더셀채원병원,2024.3.28 11:05,U,2023.12.2 21:00,병원,211159.429,447276.5087,,,,,,,,,,,,,,,,
3160000,PHMA220163160034021200001,2016.3.15,,01,영업/정상,13,영업중,,,,,02-1577-2588,4798.13,,서울특별시 구로구 구로동 44번지 7호 고려 수 타워,"서울특별시 구로구 공원로6가길 4, 고려 수 타워 (구로동)",08296,의료법인 서울효천의료재단 에이치플러스자립병원,2024.4.19 13:21,U,2023.12.3 22:01,병원,190344.1916,444414.1709,,,,,,,,,,,,,,,,
3200000,PHMA220103200033021200001,2010.4.29,,01,영업/정상,13,영업중,,,,,028826900,4378.36,151-826,"서울특별시 관악구 봉천동 937번지 15호 2,3,4,5,6층","서울특별시 관악구 은천로 51 (봉천동, 2,3,4,5,6층)",08716,서울퍼스트병원,2024.2.23 18:58,U,2023.12.1 22:05,병원,194719.9814,442674.1937,,,,,,,,,,,,,,,,
3130000,PHMA220213130033021200001,2021.7.28,,01,영업/정상,13,영업중,,,,,02-6207-8811,,,서울특별시 마포구 아현동 346-5,서울특별시 마포구 신촌로 240 (아현동),04115,위비앙병원,2023.4.7 13:02,U,2022.12.4 0:09,병원,195728.2232,450517.899,,,,,,,,,,,,,,,,
